name_id,language_code,meaning,source,confidence,verified
63d20245-2d2f-5115-9717-5d2d38e85306,es,Luz; nacido al amanecer,gpt-batch-v1,0.85,false
07200df8-b4bc-5be4-ab19-63b7c093e762,es,Luz; nacido al amanecer,gpt-batch-v1,0.85,false
b5d0779a-bc9a-55b3-b0c0-86afd0bf232e,es,Cansado; portador de buenas noticias,gpt-batch-v1,0.85,false
e2fe6e39-7806-5608-9c80-6e1fe4c916aa,es,Cansado; portador de buenas noticias,gpt-batch-v1,0.85,false
1865dba3-86fb-55e9-8e7e-31c84cea1742,es,"Vine elegante; suave, tierno",gpt-batch-v1,0.85,false
2d5a8eaf-6eeb-56f6-bc16-354a999b2939,es,"Vine elegante; suave, tierno",gpt-batch-v1,0.85,false
f201a5e4-68cb-5586-9b5c-067ebcbd276b,es,Lago; cascada; estanque,gpt-batch-v1,0.85,false
8bfb6c37-ac33-5c94-8af5-a1ebb7ac46da,es,Lago; cascada; estanque,gpt-batch-v1,0.85,false
9717b243-0a0e-53ac-a648-a8eb8d27da26,es,Él dio; regalo de Dios,gpt-batch-v1,0.85,false
8cd67709-1e5c-57c9-b15a-ce1264d95d74,es,Él dio; regalo de Dios,gpt-batch-v1,0.85,false
31ad7085-5458-51dc-a183-ac47a0affee1,es,Aguas tranquilas y pacíficas,gpt-batch-v1,0.85,false
fd88cf65-a84e-51bd-9983-3f296f248109,es,Aguas tranquilas y pacíficas,gpt-batch-v1,0.85,false
ecc5357e-0122-5273-becf-66c20fb174cc,es,Niño deseado; gracia amarga,gpt-batch-v1,0.85,false
69586af0-d8ec-5a93-9740-5fa3100c82ec,es,Niño deseado; gracia amarga,gpt-batch-v1,0.85,false
db4ff33b-5847-5100-a74e-4aaa465bd35c,es,Amargo; mar; eterno; alegría,gpt-batch-v1,0.85,false
946fb175-0131-58b5-899d-75e53a5511d9,es,Amargo; mar; eterno; alegría,gpt-batch-v1,0.85,false
8f1dac4b-ad55-57a7-8059-8cb530cf2694,es,Dios es gracioso; niño; bisnieto,gpt-batch-v1,0.85,false
300e03d5-411d-5eee-b981-857f3fdd1ae3,es,Dios es gracioso; niño; bisnieto,gpt-batch-v1,0.85,false
d9ccd915-d192-5ee3-bbd8-b319e13f9158,es,Perla,gpt-batch-v1,0.85,false
ffa93e92-f93e-52b4-861f-bcf39d55df26,es,Perla,gpt-batch-v1,0.85,false
d4d8d16e-3431-56e3-9152-843f6db5c103,es,Perla; flor de margarita,gpt-batch-v1,0.85,false
7bbfeff0-527c-5c37-8499-0312aabf9b6c,es,Perla; flor de margarita,gpt-batch-v1,0.85,false
48f2072b-14c6-5b80-888b-0e22798c2686,es,Perla,gpt-batch-v1,0.85,false
d20e9ef5-7315-5c09-9a03-6ae6228d8883,es,Perla,gpt-batch-v1,0.85,false
3c897347-aefd-5f44-b25c-3d8d50b99970,es,"Descanso, consuelo; paz",gpt-batch-v1,0.85,false
9228a3df-83db-5c9d-ad81-2a3dbd64de5e,es,"Descanso, consuelo; paz",gpt-batch-v1,0.85,false
e6ba0ad4-4ad5-5e51-a2da-d1e4d58939a7,es,Campeón; luchador de carro; noble,gpt-batch-v1,0.85,false
7fdf70b5-9c0b-5dbe-b75d-270ef1f3d74e,es,Campeón; luchador de carro; noble,gpt-batch-v1,0.85,false
9c3c45e2-73db-572a-ae11-15d1799371de,es,Amado; hijo deseado,gpt-batch-v1,0.85,false
a9390313-1a4e-57dd-b8be-ca7a037966b1,es,Amada; niño deseado,gpt-batch-v1,0.85,false
7877c407-4c8f-5591-a540-fce0e9dd5879,es,Árbol de oliva; paz; descendiente de ancestros,gpt-batch-v1,0.85,false
6c219f58-4380-5ffb-9fc1-4195f114b80e,es,Árbol de oliva; paz; descendiente de ancestros,gpt-batch-v1,0.85,false
d960679b-94e9-5a8c-a073-a61467a27879,es,Del mar; de la mar,gpt-batch-v1,0.85,false
076dba5e-e3f7-5290-8968-bdfdd69a097d,es,Del mar; de la mar,gpt-batch-v1,0.85,false
6dbbdace-3d13-5178-8f2a-0b4f5821a08d,es,Árbol de oliva; paz,gpt-batch-v1,0.85,false
d4acd7d5-d775-59a7-8429-dcc1e9093ad0,es,Árbol de oliva; paz,gpt-batch-v1,0.85,false
505c3641-e240-56d5-a702-352b0f8000dd,es,Señora; ama de casa,gpt-batch-v1,0.85,false
65fb8d77-9cc8-5b23-a110-086d6b1889f7,es,Señora; ama de casa,gpt-batch-v1,0.85,false
156dd667-6542-5e06-ba90-af8aaecd7522,es,Guerrera; de Marte; guerrera,gpt-batch-v1,0.85,false
81a344f1-7eb9-504e-9426-6874a5bb3463,es,Guerrera; de Marte; guerrero,gpt-batch-v1,0.85,false
b8733de5-d32b-503c-9ff4-b1d53a050ebb,es,Lanza divina; amigo ciervo,gpt-batch-v1,0.85,false
3a998c2d-2a69-5983-b26d-4a1d3c877353,es,Lanza divina; amigo ciervo,gpt-batch-v1,0.85,false
eb28eff4-7dfe-5e7e-9143-46411c891843,es,Poderosa en batalla; fuerza en la guerra,gpt-batch-v1,0.85,false
f1ba53e8-9780-54aa-89e9-1a8f3bd80aca,es,Poderosa en batalla; fuerza en la guerra,gpt-batch-v1,0.85,false
f50614da-f1bc-55d6-ba5d-99c4612aac72,es,Joven guerrero; noble; bien nacido,gpt-batch-v1,0.85,false
763618d3-754e-5ce6-9afd-f2179b5429b7,es,Joven guerrero; noble; bien nacido,gpt-batch-v1,0.85,false
947dd3ad-6598-5788-add6-62d45f658aeb,es,Pequeño; humilde; poco,gpt-batch-v1,0.85,false
ba661aea-a252-54e3-bd78-e99264957d5b,es,Pequeño; humilde; poco,gpt-batch-v1,0.85,false
5f42a31f-4320-5f29-aab0-eb9573ac70d8,es,Pequeño; humilde; poco,gpt-batch-v1,0.85,false
75a71ba1-6240-52cd-a393-ae408c7adfd3,es,Pequeño; humilde; poco,gpt-batch-v1,0.85,false
6b2a74fa-135e-5ac7-b127-7cdf3b90039e,es,Amante de los caballos,gpt-batch-v1,0.85,false
739218f3-6e12-5a6e-a0d3-f9b0a99cfd4d,es,Amante de los caballos,gpt-batch-v1,0.85,false
d14c232a-c53b-576a-9325-4e770ed56110,es,Roca; piedra,gpt-batch-v1,0.85,false
15f10f82-0d3f-5110-b739-f98b6a46662f,es,Roca; piedra,gpt-batch-v1,0.85,false
fd50934f-54bb-52fe-837c-0f93eb05c411,es,Mío; amado; niño deseado,gpt-batch-v1,0.85,false
8e6e3dfc-c7c3-541d-87d3-adc0ee693768,es,Mío; amado; niño deseado,gpt-batch-v1,0.85,false
58a573ac-fcfb-5400-8b2e-ad5084511e89,es,Graciosa; querida; trabajadora,gpt-batch-v1,0.85,false
4b881fa7-d353-59e3-a645-ae86f423e282,es,Graciosa; querida; trabajadora,gpt-batch-v1,0.85,false
7476b68a-6875-589c-8a4e-7b63984492be,es,Maravillosa; paz; océano; admirable,gpt-batch-v1,0.85,false
1ce23a63-c0d9-5e6f-afc5-7c5e82c97d19,es,Maravilloso; paz; océano; admirable,gpt-batch-v1,0.85,false
bef43e82-22ca-53e3-aa73-1ce19d568bb1,es,Dios ha sanado; sanador divino,gpt-batch-v1,0.85,false
07e7ecab-19c1-5fe6-abd0-3630fafc0496,es,Dios ha sanado; sanador divino,gpt-batch-v1,0.85,false
e7c4313a-5f4e-58d2-86a3-791cb6db9135,es,Dios ha sanado; sanador divino,gpt-batch-v1,0.85,false
fcd13a67-918b-575a-bfbb-fea17dcc4704,es,Dios ha sanado; sanador divino,gpt-batch-v1,0.85,false
69597172-fbe7-5d49-b9f2-335d44fc3fcf,es,Puertas del paraíso; verde; frondoso,gpt-batch-v1,0.85,false
920eb8da-10ee-5026-abb4-88879220cc92,es,Puertas del paraíso; verde; frondoso,gpt-batch-v1,0.85,false
97874935-99b2-504c-a264-f9efc1c48115,es,Grande; esmeralda; mina,gpt-batch-v1,0.85,false
e4d08ca3-ff09-5ed5-b49b-9a80294c39d9,es,Grande; esmeralda; mina,gpt-batch-v1,0.85,false
47886068-4ac0-5bf4-9a63-d0514567797f,es,Valiente gobernante; fuerte en poder,gpt-batch-v1,0.85,false
14bfecc9-82a2-5c1f-8a9e-3e9ca0851529,es,Valiente gobernante; fuerte en poder,gpt-batch-v1,0.85,false
5cc452ca-906e-52b5-b684-b326085d2352,es,Placer; mi deleite,gpt-batch-v1,0.85,false
4f16ab14-e7d0-5a69-9438-9716b9557ee7,es,Placer; mi deleite,gpt-batch-v1,0.85,false
fffe6058-70b4-57a5-bd82-cd6aa4d106d5,es,Fama brillante; gloria resplandeciente,gpt-batch-v1,0.85,false
09010f9e-e390-54b0-a9cc-3ddbaa009659,es,Fama brillante; gloria resplandeciente,gpt-batch-v1,0.85,false
f9dcbd93-0cf7-5f83-99cf-8dc6232315db,es,Fama brillante; famoso; resplandeciente,gpt-batch-v1,0.85,false
921d4a59-91ab-58bf-8fee-3413d0bdd65c,es,Fama brillante; famoso; resplandeciente,gpt-batch-v1,0.85,false
8aeb3dfa-86db-5dfd-8686-04f9869d30a1,es,Nacido en el día de Navidad; cumpleaños,gpt-batch-v1,0.85,false
7a7f9b38-75ee-5db0-b524-5b0e87ed44d9,es,Nacido en el día de Navidad; cumpleaños,gpt-batch-v1,0.85,false
a246ab36-d02a-5061-99ee-dfbad4294524,es,Gobernante famoso; poder renombrado,gpt-batch-v1,0.85,false
a74d79fc-c88d-51bb-a44c-707e35996adf,es,Gobernante famoso; poder renombrado,gpt-batch-v1,0.85,false
f3047fef-1d7d-5e51-9a86-6613e0f290df,es,Ciudadano de Roma; fuerte; poderoso,gpt-batch-v1,0.85,false
2631d6ac-43c0-590c-8e5e-ea65b169a7d2,es,Ciudadano de Roma; fuerte; poderoso,gpt-batch-v1,0.85,false
fa17d068-e934-57a1-9d1f-86aae22832e7,es,Pequeño rey; descendiente del rey,gpt-batch-v1,0.85,false
81c82bdc-6cda-542c-945c-0a507ba84f54,es,Pequeño rey; descendiente del rey,gpt-batch-v1,0.85,false
34629aab-de30-50ab-8c59-c8b862e2baeb,es,Defensor de la humanidad,gpt-batch-v1,0.85,false
116ae890-21ad-560e-8ce8-4c9e9555294e,es,Defensor de la humanidad,gpt-batch-v1,0.85,false
869cb2b5-18d1-5e99-a6f5-a587cce117bb,es,Victoria del pueblo,gpt-batch-v1,0.85,false
49b20274-202d-5027-8e1c-e4c4bb7c210c,es,Victoria del pueblo,gpt-batch-v1,0.85,false
0401b82b-4484-5f89-9e4e-a8308c51a85a,es,Salvador; rescatador,gpt-batch-v1,0.85,false
859b47b0-7219-58e8-9769-9f9642a2b15e,es,Salvador; rescatador,gpt-batch-v1,0.85,false
98d03183-f360-512c-92a2-bd889ba8c83d,es,Oído por Dios; nombre de Dios,gpt-batch-v1,0.85,false
12d9d3f6-ab97-5fa5-886f-3ecf6ec7e43a,es,Oído por Dios; nombre de Dios,gpt-batch-v1,0.85,false
00403f98-a340-55a4-b2aa-2cde420b84c2,es,Niña; soñadora; poderosa,gpt-batch-v1,0.85,false
ab213e8a-eb8a-51dc-9840-ceb1ba3d16f0,es,Niña; soñadora; poderosa,gpt-batch-v1,0.85,false
98a69d85-13bf-58a3-aab7-f3020907ae86,es,Santo Santiago; suplantador,gpt-batch-v1,0.85,false
a54c86d9-7fdc-53dd-bbb1-ece5dcc459a0,es,Santo Santiago; suplantador,gpt-batch-v1,0.85,false
63fe9264-5a63-555a-baff-f9cc8897c57d,es,Movimiento; acción; descanso,gpt-batch-v1,0.85,false
68066484-4efc-57ad-8771-69f9a5340206,es,Movimiento; acción; descanso,gpt-batch-v1,0.85,false
422bf78c-3e2c-525e-982f-023c35f8c590,es,Descanso; consuelo,gpt-batch-v1,0.85,false
e42352e3-a8ee-5a02-b644-1ecd7d4fc040,es,Descanso; consuelo,gpt-batch-v1,0.85,false
1e04eec5-9e71-5994-94f4-f74754c96e4c,es,Placer; mi deleite,gpt-batch-v1,0.85,false
f7cc5e5e-9dc2-5daf-9149-52d2e554cdce,es,Placer; mi deleite,gpt-batch-v1,0.85,false
a05c855b-d309-576a-8903-7ec1c023cf0e,es,Venerable; reverenciado; respetado,gpt-batch-v1,0.85,false
33bdea35-a65c-5952-b13b-9cb9e7db3036,es,Venerable; reverenciado; respetado,gpt-batch-v1,0.85,false
3da3d0f7-b759-5ffe-bace-97484bdaff48,es,Luz; resplandor; luz divina,gpt-batch-v1,0.85,false
440c5e7f-0978-5474-9783-7d6644115721,es,Luz; resplandor; luz divina,gpt-batch-v1,0.85,false
04118e99-74b3-5a51-aaa2-e3ffb927fcdc,es,Pequeña; humilde; poco,gpt-batch-v1,0.85,false
24ae7de8-8df1-5c8f-9d10-e51ee12b3ed1,es,Pequeña; humilde; poco,gpt-batch-v1,0.85,false
db9a1408-8729-54c9-abaf-7141400e55ed,es,Tejedora; esposa fiel,gpt-batch-v1,0.85,false
e5b58147-9efc-5cec-bc5d-0b14041929b0,es,Tejedora; esposa fiel,gpt-batch-v1,0.85,false
955af842-4186-53a5-bbab-42b096e2e423,es,Regalo de Dios; don divino,gpt-batch-v1,0.85,false
bb96ca12-cac9-5590-be49-8e749b9b23d5,es,Regalo de Dios; don divino,gpt-batch-v1,0.85,false
9366a35c-fed2-5ecf-8961-8e528d35f877,es,Gemelo,gpt-batch-v1,0.85,false
54cbec2e-cda4-59ce-b629-60454a4584d9,es,Gemelo,gpt-batch-v1,0.85,false
22eab648-7252-5966-8c97-00695a7803a8,es,Honrando a Dios; yo honro,gpt-batch-v1,0.85,false
05e44b8d-5745-58f1-8d11-51b88b90825e,es,Honrando a Dios; yo honro,gpt-batch-v1,0.85,false
efe09830-0496-5d6b-b54c-f29768e3c1d7,es,Dios es bueno; bondad de Dios,gpt-batch-v1,0.85,false
f8388cd8-6f8c-5bd9-a12b-83af2b9491f1,es,Dios es bueno; bondad de Dios,gpt-batch-v1,0.85,false
7715d18a-279b-56ed-bd36-d3fc4a15ded3,es,Gemelo; inocencia,gpt-batch-v1,0.85,false
60ec3527-a1a0-597b-a3b6-ed28a18ceb74,es,Gemelo; inocencia,gpt-batch-v1,0.85,false
3710f0dc-c779-53f6-8966-906f1b5c36d5,es,Gemelo,gpt-batch-v1,0.85,false
53f05ac5-d0d7-562b-b8d3-ad9136bd0124,es,Gemelo,gpt-batch-v1,0.85,false
8b31dd77-9e85-5c9d-986b-fe2e803ca772,es,Atar; cautivador; trampa,gpt-batch-v1,0.85,false
317676fd-2629-53fa-a901-79aa7ae3e565,es,Atar; cautivador; trampa,gpt-batch-v1,0.85,false
be4e1c46-2307-55ea-a5c7-999c4d1f7ba8,es,Gotas de rocío; rocío de la mañana,gpt-batch-v1,0.85,false
b44748bf-27df-5ca0-9b95-0a131dbd861c,es,Gotas de rocío; rocío de la mañana,gpt-batch-v1,0.85,false
280f1f7a-f6d0-5245-9b19-62d1fcd6de1e,es,Romero; rocío del mar; de Roma,gpt-batch-v1,0.85,false
c5510449-ce70-5efa-b033-ef818ce54405,es,Romero; rocío del mar; de Roma,gpt-batch-v1,0.85,false
739a6a6a-edf8-5e30-81cd-9c116610db1e,es,Fuerte; saludable; poderoso,gpt-batch-v1,0.85,false
38198c03-63c8-585a-831d-b46d1cc50ffe,es,Fuerte; saludable; poderoso,gpt-batch-v1,0.85,false
b76c4ad5-4064-5c02-8739-b1203f6d4717,es,Flor de rosa; belleza,gpt-batch-v1,0.85,false
e25d9150-1efc-572f-9adb-36689fe3302a,es,Flor de rosa; belleza,gpt-batch-v1,0.85,false
6f899023-8e70-5608-aedb-527a22a267c2,es,Piedra preciosa roja; rubí,gpt-batch-v1,0.85,false
ca48fd8f-db5c-5bbc-912e-77a3efbdcbdc,es,Piedra preciosa roja; rubí,gpt-batch-v1,0.85,false
57953bd2-0d40-536f-a28c-906881b0b6f9,es,Conquistador; victorioso,gpt-batch-v1,0.85,false
9b84a27a-05d2-586f-942f-bc57adeb24ec,es,Conquistador; victorioso,gpt-batch-v1,0.85,false
4e613960-3966-50af-9e35-d4267da233e9,es,Oyente; dicho por Dios,gpt-batch-v1,0.85,false
a790acac-2e57-50a7-a242-81f5f82261d9,es,Oyente; dicho por Dios,gpt-batch-v1,0.85,false
8f37f6d8-3fd5-5e7e-8453-16d37fd35d98,es,Protector resuelto; guerrero de voluntad fuerte,gpt-batch-v1,0.85,false
d65a2047-db2f-574a-942c-093af146968e,es,Protector resuelto; guerrero de voluntad fuerte,gpt-batch-v1,0.85,false
fc94c6fc-ab5a-586e-8ca4-a3575c216159,es,Princesa; noble,gpt-batch-v1,0.85,false
f79edc25-6947-5daa-b6dd-1104b6bb7c46,es,Princesa; noble,gpt-batch-v1,0.85,false
f2629dbb-2d73-528f-b511-a8f216ec5e3f,es,Princesa; noble,gpt-batch-v1,0.85,false
67e40d8b-d0a6-5945-88a6-2503503d653e,es,Princesa; noble,gpt-batch-v1,0.85,false
6e637ef9-4774-564c-ae9d-e7824ee6b609,es,Rojo; escarlata; rojo brillante,gpt-batch-v1,0.85,false
f6c05e9f-98ed-519e-8401-ce517fefc9f8,es,Rojo; escarlata; rojo brillante,gpt-batch-v1,0.85,false
adc76a52-4829-5672-aef1-e528b8fa7104,es,Dios es gracioso,gpt-batch-v1,0.85,false
95aa23e2-8d82-588b-9a66-d27f0cb00c74,es,Dios es gracioso,gpt-batch-v1,0.85,false
b3177180-4690-5a4b-aa6b-bb9f7f0a3f8e,es,Belleza; gracia; adorno,gpt-batch-v1,0.85,false
d44ab944-dc81-5db6-84c0-ddd6987daf4d,es,Belleza; gracia; adorno,gpt-batch-v1,0.85,false
9a439b06-a4e0-543f-8abe-0fcdbf654895,es,Sabiduría,gpt-batch-v1,0.85,false
ffba6450-1089-5510-bf23-eac009b948c0,es,Sabiduría,gpt-batch-v1,0.85,false
5b38cc21-0f14-50e6-8451-a14a24a388a9,es,Sabiduría; persona sabia,gpt-batch-v1,0.85,false
1be36b40-4513-5ad2-954a-8a40702b3b26,es,Sabiduría; persona sabia,gpt-batch-v1,0.85,false
019dcb67-b22f-4ea5-81e6-26f6e3dd0dc0,es,Dios es mi juez,gpt-batch-v1,0.85,false
019dd5b6-e199-432b-af45-524a6746945b,es,Sabiduría; persona sabia,gpt-batch-v1,0.85,false
bcfa1a6a-06ed-5b96-8298-de78c96f35cf,pt,Fada bonita; tudo; completamente,gpt-batch-v1,0.85,false
aa4265d7-d338-5510-ad9b-81d917d046d9,pt,Florido; próspero,gpt-batch-v1,0.85,false
aac3ff80-c0cb-5982-a708-87a0ac034663,pt,Deus está disposto; Yahweh é Deus,gpt-batch-v1,0.85,false
7d590453-65fd-5976-bb81-15b814390913,pt,Determinado; presente de Deus,gpt-batch-v1,0.85,false
2d8ae507-259c-54f7-b61d-b5bdabeadd17,pt,Deus é gracioso,gpt-batch-v1,0.85,false
e4844003-ce89-5472-9b65-e06e05ef66e8,pt,Deus é gracioso,gpt-batch-v1,0.85,false
731ed567-4289-5b00-9a43-ad4171745d1b,pt,Deus é gracioso,gpt-batch-v1,0.85,false
914ab891-53da-5b5b-96d3-fd67f17be0c2,pt,Homem livre; forte,gpt-batch-v1,0.85,false
f6ba103b-4ac2-5d35-93a0-3c51dfb9e89d,pt,De Lourdes; penhasco rochoso,gpt-batch-v1,0.85,false
d2445534-7fb1-5fe9-b35b-8018be1858eb,pt,De Lourdes; penhasco rochoso,gpt-batch-v1,0.85,false
ff52ad7d-029c-5908-946c-0af6db659293,pt,Do mar; dedicado a Marte,gpt-batch-v1,0.85,false
15efede9-659b-5b3a-b121-fca7f3627722,pt,Do mar; dedicado a Marte,gpt-batch-v1,0.85,false
ae7df784-5165-5583-ab26-cf47fa03fe8f,pt,Graciosa; querida; trabalhadora,gpt-batch-v1,0.85,false
d90287ee-c1a2-58f3-9db0-17c729533fdc,pt,Gêmeo; inocência,gpt-batch-v1,0.85,false
b8e71b7d-8baa-595b-8cc5-284215e41da4,pt,Homem; terra; terra vermelha,gpt-batch-v1,0.85,false
eab1e286-136a-5c99-8e24-68230c276615,pt,Deus é minha força,gpt-batch-v1,0.85,false
e6de94c5-00a2-54cf-a722-104231950763,pt,Governante do lar; governante da propriedade,gpt-batch-v1,0.85,false
97334525-1a98-51df-992b-24088b6a9a36,pt,Governante do lar; governante da propriedade,gpt-batch-v1,0.85,false
e36a896d-7b0e-589b-a01e-c48cf76da63f,pt,Presente; Deus existe,gpt-batch-v1,0.85,false
b8c841a5-1ce1-513b-85da-5d43a68a6039,pt,Jovem; felpuda; pequena Júlia,gpt-batch-v1,0.85,false
c3e4e932-c4d5-56a2-a9e9-454201800ad3,pt,Coroa de louros; honra; vitória,gpt-batch-v1,0.85,false
cee7359d-2119-5c2c-b851-d1e4b70c9179,pt,Tristezas; mulher forte,gpt-batch-v1,0.85,false
b9a9a4f9-91b6-5719-8024-7b6dc25a1cb9,pt,Lua; luz divina,gpt-batch-v1,0.85,false
4eb93ef2-6d67-5f36-8101-03d28d719d89,pt,Deus está conosco,gpt-batch-v1,0.85,false
5ef3190c-dcf4-5dd1-b5c2-2aaf18a00af2,pt,Belicoso; de Marte; dedicado a Marte,gpt-batch-v1,0.85,false
f71dda5a-711a-5120-a346-123ae33dc099,pt,Do mar; dedicado a Marte,gpt-batch-v1,0.85,false
90a76976-0a3c-587e-9bfb-de326b08f32d,pt,Menina; sonhadora; poderosa,gpt-batch-v1,0.85,false
4a834f5e-a008-56ee-8d70-8706bf41d1f7,pt,Deus é gracioso; menino; bisneto,gpt-batch-v1,0.85,false
f75ebf96-9446-5c99-8a46-f11ef341ad4b,pt,Honra; luz; compaixão,gpt-batch-v1,0.85,false
fd6ca257-0509-5f3d-8a3a-d05929a6c640,pt,Amarrar; cativante; laço,gpt-batch-v1,0.85,false
c8fe46a6-3555-5144-ab39-8d199d1b4512,pt,Amado; o vínculo,gpt-batch-v1,0.85,false
4ff0b087-d001-523f-9518-dda5024a474e,pt,Amado; o vínculo,gpt-batch-v1,0.85,false
951f3277-3f06-526f-a6ac-274698c45071,pt,Nobre; gentil,gpt-batch-v1,0.85,false
07bbdf56-480b-582f-b24d-f4781bd5c229,pt,Nobre; gentil,gpt-batch-v1,0.85,false
6032d614-1118-5833-8ae3-7d09905e77d7,pt,Inestimável; valioso,gpt-batch-v1,0.85,false
0b1f8477-01a5-5db1-a474-39c708543513,pt,Seguidor de Cristo; ungido,gpt-batch-v1,0.85,false
086417d6-ddb7-54af-981f-58e90781710e,pt,Divino; celestial; deusa da lua,gpt-batch-v1,0.85,false
d5814319-30e0-5bd3-9959-c407955ea00e,pt,Vida; ser vivente; respirar,gpt-batch-v1,0.85,false
db762eda-c591-5d48-9465-dd99a8fc73cb,pt,Pai de muitos; pai exaltado,gpt-batch-v1,0.85,false
b97fac8f-f5ca-5b6a-8179-4bad06cab593,pt,Deus é gracioso,gpt-batch-v1,0.85,false
effee42f-7d83-5119-a6ff-4c07d607e3a0,pt,Deus acrescentará; ele aumentará,gpt-batch-v1,0.85,false
7e2766b1-d052-5e4e-9591-fa90faa7642d,pt,Terno; delicado; palmeira; luz do sol,gpt-batch-v1,0.85,false
3797becb-2ec0-5969-9041-feef0285be80,pt,Lua; luz divina,gpt-batch-v1,0.85,false
10e32a06-0317-5811-958a-f2d578bb8dbb,pt,Do mar; dedicado a Marte,gpt-batch-v1,0.85,false
14a9dff1-cd9a-51b9-9cfd-d737ce0320e8,pt,Maravilhoso; paz; oceano; admirável,gpt-batch-v1,0.85,false
b7f3b03d-049f-5950-8324-cbb62bd89f6f,pt,Atingidor; realizador; vencedor,gpt-batch-v1,0.85,false
340bc411-fefd-5b99-afce-1a103c21f808,pt,Deus é gracioso; menino; bisneto,gpt-batch-v1,0.85,false
6d753fa4-9eb2-5e6c-a558-d76422955cab,pt,Lança famosa; guerreiro renomado,gpt-batch-v1,0.85,false
a56311dd-ccb3-59b4-b893-a44dd6941bc5,pt,Lança famosa; guerreiro renomado,gpt-batch-v1,0.85,false
e39b7866-b0ea-54f6-a506-46f5853f3bcf,pt,De Triana; além do rio,gpt-batch-v1,0.85,false
a0f4f9c1-6d41-56b0-8eef-7bc829aed8fd,pt,Vitória; conquistador,gpt-batch-v1,0.85,false
62836e9b-40f3-5274-9ece-404a122be732,pt,Vitória; conquistador,gpt-batch-v1,0.85,false
ad8077fd-d60e-5b32-8f02-26f9b73dbe27,pt,Fogo pequeno; ardente,gpt-batch-v1,0.85,false
95d196d5-3ec8-5ab9-86d6-4bef3530c567,pt,Fogo pequeno; ardente,gpt-batch-v1,0.85,false
691c8043-2265-5812-995e-1ce097641eef,pt,Pura; inocente,gpt-batch-v1,0.85,false
9eee5776-4e16-5f61-ab33-3d70aeccaf15,pt,Pura; inocente,gpt-batch-v1,0.85,false
19d7eb1f-9c0e-5688-acac-0e3fe82bedfe,pt,Protetor determinado; guardião resoluto,gpt-batch-v1,0.85,false
e71c9c06-9356-5acb-8fb0-c39c09f9947e,pt,Protetor determinado; guardião resoluto,gpt-batch-v1,0.85,false
ec5bdf12-d737-5e68-ae79-0da9fb821ea2,pt,Casa nova; brilhante,gpt-batch-v1,0.85,false
227631a9-38cf-5e9f-9675-d9da3e3d2afb,pt,Bem falante; eloquente,gpt-batch-v1,0.85,false
b0019b29-62c7-5ac5-80cf-f5b2a875f4b3,pt,Alegre; famosa; cidadela,gpt-batch-v1,0.85,false
91f6a19c-5bc1-5522-a288-c3e9bb5ca855,pt,Guerreiro determinado; protetor,gpt-batch-v1,0.85,false
29bc199b-11ab-519e-88f6-53efc164af2a,pt,Leão; corajoso,gpt-batch-v1,0.85,false
11158489-56e6-5347-9ef2-b36ac3f40561,pt,Lago; cachoeira; piscina,gpt-batch-v1,0.85,false
01802e6b-8911-52de-a88c-444bd8b9857e,pt,Promessa brilhante; garantia reluzente,gpt-batch-v1,0.85,false
76b7bb31-1491-5209-9fb4-080ebd3f2663,pt,Pequeno guerreiro; dedicado a Marte,gpt-batch-v1,0.85,false
c62de39f-99c4-5f76-94cc-a9d9e1d4a723,pt,Menina; sonhadora; poderosa,gpt-batch-v1,0.85,false
ab04d5e6-5b15-5a6d-806d-9582ffc1ffbd,pt,Oliveira; paz; símbolo de paz,gpt-batch-v1,0.85,false
8f6afbb1-138e-5dd8-8f5e-d781b74ffc42,pt,Inestimável; digno de louvor,gpt-batch-v1,0.85,false
9129c759-5b94-57e5-a4e7-9782c5c01d3d,pt,Vitória; conquistador,gpt-batch-v1,0.85,false
27745442-f261-5c18-bc36-bf45e898cfbc,pt,Vitória; conquistador,gpt-batch-v1,0.85,false
03cbd1ac-5571-5d19-bf6d-0fdbc3cac7c6,pt,Flor violeta; roxo,gpt-batch-v1,0.85,false
292314b9-fc66-5357-862c-0116d3ec2d60,pt,Candle; fogo; luz,gpt-batch-v1,0.85,false
af7c34fc-9699-5e3c-9d8f-67d39179bbaf,pt,Sol; luz do sol,gpt-batch-v1,0.85,false
f7c9f46f-1f59-5ff1-9971-b21ec8125da1,pt,Deus é gracioso,gpt-batch-v1,0.85,false
eafa8dc8-aa95-5865-9ac3-4e84e4e6f1d6,pt,Águas calmas e pacíficas,gpt-batch-v1,0.85,false
dbdf201a-2f6b-5acb-b03f-eeeccc161b6a,pt,Promessa brilhante; garantia reluzente,gpt-batch-v1,0.85,false
bceb5f1f-69c5-58c2-8918-a76e011df444,pt,Filho desejado; graça amarga,gpt-batch-v1,0.85,false
bd495e70-2f80-5091-a5fb-1d9f7bb3e8f3,pt,Guerreiro; de Marte; dedicado a Marte,gpt-batch-v1,0.85,false
6488eb6a-24ca-52f6-9a48-ceaabe2a95dd,pt,Pérola; flor margarida,gpt-batch-v1,0.85,false
fc776271-5cea-5c03-900c-eaaed049a53a,pt,Guerreiro; de Marte; bélico,gpt-batch-v1,0.85,false
e1e952e7-4232-540c-bb58-29987bf21880,pt,Pele escura; mourisco,gpt-batch-v1,0.85,false
